gauge_id,baseline_p_annual,future_p_annual,d_p_annual,baseline_pet_annual,future_pet_annual,d_pet_annual,baseline_aridity,future_aridity,d_aridity,baseline_p_summer,future_p_summer,d_p_summer,baseline_pet_summer,future_pet_summer,d_pet_summer,baseline_aridity_summer,future_aridity_summer,d_aridity_summer,baseline_seasonality,future_seasonality,d_seasonality,baseline_tas_mean,future_tas_mean,d_tas_mean
28048,816.8861568965499,756.0884333333313,-60.7977235632186,572.1999482758621,742.7122833333339,170.51233505747177,0.7004785771768609,0.9805788446456429,0.280100267468782,194.52236379310347,138.2365066666669,-56.285857126436554,263.0710810344825,360.26539499999944,97.19431396551693,1.3673448858904664,2.606081673678752,1.2387367877882856,0.13084764122532228,0.6474788893436227,0.5166312481183004,9.151690100574717,12.445961856481482,3.294271755906765
28050,616.6012620689646,577.5955116666646,-39.00575040230001,583.6368517241381,754.8382699999992,171.2014182758611,0.9469957787094431,1.2952266177530785,0.3482308390436354,175.51080517241382,138.44798333333347,-37.06282183908036,266.3306413793101,359.78872666666655,93.45808528735643,1.5337583819760146,2.598722060183217,1.0649636782072025,-0.22723386000594814,0.18031359578730655,0.4075474557932547,9.723544683908075,12.994033333333341,3.270488649425266
28052,761.5101155172399,705.2836716666653,-56.22644385057458,573.2784982758621,734.2930333333337,161.01453505747156,0.7535150602803425,1.0388068306096876,0.28529177032934505,201.09451724137926,139.32948500000003,-61.76503224137923,260.5180844827589,350.54497666666646,90.02689218390753,1.307628367930624,2.5208117145894,1.2131833466587758,-0.08424239822471422,0.4380309365279972,0.5222733347527114,9.475236029693457,12.686308620370339,3.2110725906768813
28055,870.2306793103435,818.7879950000015,-51.442684310341974,568.4064931034478,736.5576049999991,168.15111189655124,0.6531796509365404,0.9013566480647008,0.24817699712816044,205.90082413793132,140.50520833333354,-65.39561580459778,261.70215689655197,358.4786783333329,96.77652143678091,1.285224007137543,2.551633531217095,1.266409524079552,0.14351972056737797,0.6898174228494633,0.5462977022820854,9.14753298850574,12.43813755092597,3.2906045624202314
28056,690.3139051724128,644.0251249999988,-46.28878017241402,585.1205448275881,764.4416350000004,179.32109017241226,0.8476337425140925,1.1805768462639188,0.3329431037498263,182.7015655172416,134.20896666666692,-48.492598850574666,270.0264689655171,370.7318016666669,100.70533270114981,1.494224711134002,2.774872232445477,1.280647521311475,-0.0949317596425229,0.3821878505226314,0.47711961016515425,9.58486627873565,12.936932800925913,3.3520665221902632
28060,686.8782086206888,633.489436666664,-53.38877195402483,588.2542224137931,767.8358166666676,179.58159425287454,0.8568460375390062,1.2027802035458741,0.3459341660068679,185.34706551724145,135.96325166666668,-49.38381385057477,270.09289482758606,369.7596283333335,99.66673350574746,1.469609747539181,2.725297152350854,1.255687404811673,-0.09393691577949977,0.39648356903604187,0.4904204848155416,9.568180052681987,12.885787546296264,3.317607493614277
28066,698.3437051724109,644.7686966666665,-53.575008505744336,579.3386637931042,760.1380883333343,180.79942454023012,0.8295941184023242,1.1701415682101306,0.3405474498078064,178.36194310344817,124.50299666666682,-53.85894643678135,265.1668344827584,367.35079999999994,102.18396551724152,1.500295562861595,2.972863801051095,1.4725682381895,-0.01793559065588702,0.5064061976660006,0.5243417883218876,9.605219942528727,12.970656009259269,3.365436066730542
28067,993.0993137931031,934.361628333329,-58.73768545977407,557.8684896551723,716.7043650000008,158.83587534482854,0.5621688489819241,0.7693937885458153,0.2072249395638912,225.27290000000045,156.4603150000001,-68.81258500000035,255.9059672413792,347.36356,91.45759275862082,1.1486622493140293,2.220207452454277,1.0715452031402477,0.22842462824785031,0.7350450229060799,0.5066203946582295,8.638075119731806,11.914487046296253,3.276411926564448
28072,659.0632827586202,609.0305716666657,-50.032711091954525,587.2150344827579,762.9044599999993,175.68942551724138,0.8913893916213174,1.2438957531390393,0.35250636151772197,180.5228051724141,133.5403533333335,-46.982451839080596,270.01842068965533,367.38279333333327,97.36437264367794,1.5082020595978107,2.756524067120627,1.2483220075228163,-0.12144624036401301,0.36198257725263444,0.48342881761664747,9.690328045977028,12.991889097222206,3.3015610512451783
28074,656.7141086206894,612.4907849999998,-44.2233236206896,586.6748241379327,764.8381383333294,178.16331419539677,0.8933708285208241,1.2412182697772614,0.3478474412564373,177.4690224137933,132.61302833333357,-44.85599408045974,271.1756155172418,370.70676666666674,99.53115114942494,1.544958052276372,2.8044365193948453,1.2594784671184733,-0.12918304453629398,0.32456321462619264,0.4537462591624866,9.62246216475095,12.972482129629615,3.3500199648786655
28080,716.6755862068953,662.7803116666678,-53.89527454022755,577.8871982758617,758.2033150000009,180.3161167241392,0.806350212805743,1.1342226969745206,0.32787248416877757,185.21603275862088,131.4217650000001,-53.79426775862078,264.5025689655175,365.37879999999984,100.87623103448232,1.4424338867638453,2.7989496611532854,1.35651577438944,-0.03653694784114871,0.4693069531530288,0.5058439009941775,9.555403697318038,12.917556856481465,3.3621531591634266
28081,738.82073103448,683.5683149999965,-55.25241603448353,574.4266120689663,754.0602216666682,179.63360959770193,0.7774967022209034,1.0903863052172516,0.31288960299634816,192.1912689655171,138.92431000000002,-53.26695896551709,261.6910827586207,359.6997033333335,98.00862057471278,1.3743665072702664,2.6050996488381086,1.2307331415678422,-0.0511760422233941,0.42917716709583537,0.4803532093192295,9.437336561302658,12.799329856481457,3.3619932951787987
28082,657.13042413793,613.719354999999,-43.41106913793101,589.7309879310355,771.6398916666678,181.9089037356323,0.8974484246298192,1.2504670830752234,0.35301865844540414,176.49035172413818,128.87493333333373,-47.61541839080445,271.83968620689643,374.48685666666665,102.64717045977022,1.557048339391864,2.919110639627542,1.362062300235678,-0.11819669162128377,0.36614609925671343,0.4843427908779972,9.692094420498092,13.04579292592593,3.353698505427838
28085,1026.1592689655151,966.1605533333332,-59.998715632181984,554.9046120689652,711.944541666664,157.0399295976988,0.5413170593275507,0.7393997882029423,0.19808272887539158,230.04102241379303,159.5420583333338,-70.49896408045922,254.67954137931014,345.35837833333335,90.67883695402321,1.119532262390943,2.164703548711195,1.045171286320252,0.24903916942159174,0.7537595048326752,0.5047203354110834,8.519563855364005,11.792416453703698,3.2728525983396928
28091,647.3281258620669,596.2985566666647,-51.029569195402246,581.3951724137922,753.576713333333,172.1815409195408,0.8984286836448,1.254013914642043,0.35558523099724304,180.50048103448302,138.35016833333356,-42.15031270114946,266.248953448276,361.3288950000005,95.07994155172452,1.4905561589929253,2.6116541349504097,1.1210979759574844,-0.17661313660424166,0.26560619755919135,0.442219334163433,9.564790574712628,12.84930227777775,3.2845117030651227
28093,652.4136724137907,608.6210666666666,-43.79260574712407,587.3020706896555,765.8124916666673,178.5104209770118,0.9002205211569537,1.2507871088270672,0.3505665876701135,176.5089051724143,132.15228000000022,-44.356625172414084,271.50325344827564,371.19545,99.69219655172435,1.5553211574929202,2.8172936747580914,1.2619725172651712,-0.1331433944516436,0.3184106405288385,0.4515540349804821,9.610224889846718,12.963664800925887,3.3534399110791693
28115,725.5149155172414,667.9679399999984,-57.54697551724303,575.8457172413792,750.9530516666657,175.10733442528647,0.7937304317100341,1.115299062330214,0.3215686306201798,184.2540620689657,134.62248833333354,-49.63157373563217,264.3973620689651,362.1069600000001,97.70959793103498,1.4495367506969572,2.6908935278497674,1.2413567771528102,-0.00346352696433818,0.48849844580596535,0.4919619727703035,9.25227784482759,12.569059958333327,3.3167821135057363
28116,687.7068362068942,633.1651133333323,-54.541722873561866,581.8786706896552,757.3480416666642,175.46937097700902,0.8461465684602913,1.187705059098629,0.34155849063833754,180.08084827586237,132.42945666666685,-47.651391609195514,267.1048568965518,364.94119833333286,97.83634143678108,1.4988738213237527,2.7575794002197807,1.258705578896028,-0.05671825953035353,0.4284119071023327,0.4851301666326862,9.457089568965488,12.758024208333381,3.3009346393678936
28117,1114.118698275859,1052.2436633333346,-61.87503494252451,546.1451586206903,697.2031249999985,151.05796637930825,0.49119653423413623,0.6655244395468167,0.1743279053126805,243.73151379310363,168.12185666666701,-75.60965712643662,251.03652931034497,338.9490983333339,87.91256902298892,1.041666443858166,2.016093164375822,0.974426720517656,0.29338254990534607,0.7911977242148127,0.49781517430946665,8.215038271072796,11.477653527777793,3.262615256704997
29002,699.4016034482725,673.2648533333304,-26.13675011494206,587.8645534482762,751.8831933333331,164.01863988505693,0.84090711430883,1.1154834103642925,0.2745762960554625,184.44580517241408,148.2091316666668,-36.23667350574729,270.335884482759,356.0401016666667,85.7042171839077,1.476966247416048,2.4022382345166826,0.9252719871006345,-0.06230899464844221,0.34609561663598487,0.40840461128442707,9.543006326628388,12.7526404351852,3.209634108556811
29003,706.9062827586181,680.7038416666662,-26.20244109195187,584.838705172414,750.1010233333321,165.26231816091808,0.8279538040243453,1.1033435108214091,0.27538970679706387,186.9413034482759,150.7356533333338,-36.2056501149421,269.14603448275875,355.06204333333346,85.91600885057471,1.4512251284957485,2.355873295872393,0.9046481673766447,-0.06207576899330673,0.3433362273749342,0.40541199636824093,9.377153242337183,12.59176147685187,3.214608234514687
29005,637.1204620689608,610.6804166666675,-26.440045402293322,579.6283327586204,743.1161766666689,163.4878439080485,0.9115091292524087,1.2189520582353803,0.30744292898297165,173.38560000000024,135.7488266666667,-37.63677333333354,266.40884137931056,353.7732916666662,87.36445028735562,1.547216234333973,2.6085345023848046,1.0613182680508315,-0.1345090438434034,0.29308510528829496,0.42759414913169835,9.638830852490402,12.883047587962984,3.244216735472582
29009,608.2719672413793,581.1311799999988,-27.140787241380508,591.1931172413804,763.8125083333333,172.61939109195293,0.9748826223210854,1.3148378347849612,0.33995521246387583,173.11514482758633,134.86692166666668,-38.24822316091965,270.72196724137916,363.827926666667,93.10595942528784,1.5736539744675255,2.7009960578137937,1.1273420833462682,-0.21671859090453263,0.1997809181077492,0.41649950901228183,9.766892581417611,13.038343101851893,3.271450520434282
30001,624.8366293103434,587.4875616666664,-37.34906764367702,593.631737931036,772.4535033333331,178.82176540229705,0.9501186222184265,1.3107497654835292,0.3606311432651027,175.6546120689656,135.9432250000001,-39.71138706896551,274.23654827586194,372.16940999999974,97.93286172413781,1.5723513404458724,2.739429899968324,1.1670785595224518,-0.2027298749440441,0.21525694216880747,0.41798681711285157,9.639452715517223,12.975789805555548,3.3363370900383256
30004,697.0124689655145,674.1277566666643,-22.884712298850218,588.0541913793091,751.7408783333333,163.68668695402414,0.8451026641210941,1.1134937441808372,0.2683910800597431,185.12338275862072,148.2036916666666,-36.91969109195412,271.1590982758622,357.84777499999996,86.68867672413774,1.4754186724645426,2.414484022131322,0.9390653496667793,-0.07603967356433212,0.337734046667027,0.4137737202313591,9.579958103448254,12.803567370370365,3.223609266922111
30005,657.8277603448267,616.9401366666635,-40.88762367816321,594.5538517241387,776.701546666668,182.14769494252937,0.9038569671823955,1.2533933682707734,0.3495364010883779,179.46447413793118,138.84676666666678,-40.617707471264396,275.0290172413796,374.87008333333205,99.84106609195243,1.5437435617492845,2.701929316224925,1.1581857544756406,-0.16272053286015759,0.24566344947352664,0.4083839823336842,9.458054928160921,12.802803407407374,3.3447484792464532
30011,700.5104448275828,674.6181066666654,-25.892338160917348,583.0394000000003,750.8459016666684,167.80650166666805,0.8331025913121297,1.1142452442680675,0.28114265295593777,185.11715517241385,146.5138800000002,-38.603275172413646,267.7848620689655,356.00994166666646,88.22507959770098,1.456863893508002,2.4303173548158163,0.9734534613078143,-0.06826045030357067,0.35872641589808785,0.4269868662016585,9.271409286398459,12.500422777777757,3.2290134913792983
30012,639.5239534482758,617.7209933333334,-21.802960114942493,585.3922568965513,752.0725616666684,166.68030477011712,0.9169944303307261,1.2187292125737952,0.30173478224306904,175.85204310344866,137.11027666666678,-38.74176643678189,268.9647827586207,358.21946000000037,89.25467724137968,1.540157994798943,2.6125874196966583,1.0724294248977153,-0.14032130241293395,0.30985355067409587,0.4501748530870298,9.609294022988495,12.857002194444462,3.247708171455967
30014,602.1554155172403,572.0113633333327,-30.144052183907547,608.8347120689655,793.3800666666668,184.54535459770136,1.0111050831934274,1.3798383132139322,0.36873323002050484,166.94447413793074,133.7276900000001,-33.21678413793063,280.7938379310343,380.82797333333326,100.03413540229894,1.6993546558367076,2.8510922536530012,1.1517375978162936,-0.19310659904067484,0.1826779096745946,0.37578450871526947,9.900665991379311,13.23115372685185,3.3304877354725395
30015,668.638072413793,629.1682083333326,-39.46986408046041,593.627467241379,775.659516666668,182.03204942528896,0.8878799493272633,1.2282676113763613,0.340387662049098,182.75709137931045,140.01005666666686,-42.7470347126436,274.54215172413785,374.51891999999964,99.97676827586179,1.5132254213826242,2.677893051907562,1.1646676305249377,-0.162596727951898,0.25990611207457803,0.42250284002647603,9.400257658045984,12.742967180555596,3.3427095225096117
31002,626.1257362068941,587.7702333333323,-38.35550287356182,601.7035724137913,784.3220633333345,182.6184909195432,0.9610239159079534,1.3303355530773917,0.36931163716943827,171.52579137931036,134.6226933333333,-36.90309804597706,278.0839172413796,377.6272566666674,99.5433394252878,1.634079321518624,2.8057562063112162,1.1716768847925922,-0.17663242367706583,0.21687506557751376,0.39350748925457957,9.769712533524931,13.11425596296297,3.3445434294380387
31006,653.8873551724107,609.1076983333302,-44.77965683908053,595.1832999999999,776.727300000001,181.54400000000112,0.9102350408254904,1.2701849310486264,0.35994989022313595,177.09888620689668,138.8155199999999,-38.28336620689677,276.0950327586209,375.79978833333337,99.70475557471246,1.57471243387316,2.7071985068878233,1.1324860730146633,-0.1552473130427866,0.2384824206382847,0.39372973368107134,9.615544042145592,12.975220115740761,3.3596760735951694
31010,665.383839655171,619.2156516666621,-46.16818798850886,593.9273224137931,775.8342483333333,181.90692591954019,0.8926180253924851,1.2471908352872494,0.35457280989476425,180.04855689655147,140.59367000000034,-39.45488689655113,275.7441672413793,376.0539750000004,100.3098077586211,1.5482901747795896,2.6748563163079564,1.1265661415283668,-0.14252864345721916,0.2557589260070726,0.3982875694642918,9.581701331417648,12.947339717592591,3.3656383861749433
31021,661.3328758620673,611.8687933333304,-49.46408252873698,591.2879775862061,772.8005033333332,181.51252574712703,0.894098362231071,1.2561695284799417,0.3620711662488707,179.3327637931034,133.15287833333343,-46.17988545976996,274.1529844827584,375.7425550000009,101.58957051724246,1.5462725014060104,2.8224983682150637,1.2762258668090534,-0.13771367087656855,0.3187819973416564,0.45649566821822496,9.619435699233762,12.994153555555567,3.374717856321805
31023,655.6080844827571,617.7818116666649,-37.82627281609223,598.7343068965511,781.9708749999998,183.2365681034487,0.9132961912961449,1.2666625720768128,0.35336638078066784,179.27686379310356,139.81835,-39.45851379310355,276.43760000000026,376.542595,100.10499499999975,1.553720732322061,2.693792829777262,1.1400720974552012,-0.16498769583917883,0.23567986825829193,0.40066756409747073,9.545929966475052,12.888101300925944,3.3421713344508923
31025,689.6904327586187,641.4448999999996,-48.245532758619106,592.1259827586202,775.5897716666656,183.46378890804533,0.858546260351569,1.2031562197322112,0.3446099593806422,185.57271206896553,144.61670833333346,-40.956003735632066,274.6669758620692,376.26405499999964,101.59707913793045,1.4951732713102273,2.6021371619224016,1.1069638906121744,-0.12915611350173953,0.2712613387220887,0.4004174522238282,9.344197442528722,12.703607476851822,3.3594100343230995
32003,642.9348517241385,599.803906666664,-43.13094505747449,600.0951706896549,787.391396666666,187.2962259770111,0.9333731560005916,1.3068148785507976,0.373441722550206,168.22939827586217,128.70868833333364,-39.520709942528526,278.57756206896545,381.80128166666697,103.22371959770152,1.6743487148641127,2.966348150215744,1.291999435351631,-0.10043675660376392,0.32316841013146025,0.4236051667352242,9.799555158045989,13.187712976851849,3.38815781880586
32004,657.9398413793078,610.8109783333314,-47.12886304597646,597.5884327586211,784.8017216666663,187.21328890804512,0.9082766661015904,1.2788544444554222,0.37057777835383177,171.96744482758646,128.96140333333375,-43.00604149425271,277.18790344827585,381.4263400000001,104.23843655172425,1.6273230081074255,2.957619171715816,1.3302961636083905,-0.09262845090380345,0.34856150287422527,0.4411899537780287,9.702611824712676,13.099956805555529,3.3973449808428526
32006,663.8770396551727,616.0632899999969,-47.8137496551758,593.0753431034482,779.1212866666667,186.04594356321854,0.8933562985433234,1.260460348417364,0.36710404987404055,169.48777758620713,126.35404166666692,-43.133735919540214,274.92903103448305,380.38904499999956,105.46001396551651,1.6269767930845949,3.0112089761439176,1.3842321830593227,-0.06785622556571971,0.36744647257570345,0.4353026981414232,9.660655919540233,13.057955212962954,3.397299293422721
32008,663.8190413793076,616.4818599999995,-47.33718137930805,592.3387551724137,778.1655200000001,185.82676482758643,0.8923279518835442,1.2572445887025507,0.36491663681900655,172.62511206896588,128.89972666666682,-43.725385402299054,274.37448448275825,379.53516666666644,105.1606821839082,1.5956565092865893,2.9453756925690073,1.349719183282418,-0.09323672581732922,0.34462434021395694,0.43786106603128616,9.608298491379294,12.999029902777796,3.3907314113985016
33006,678.9923551724135,638.7253983333311,-40.266956839082354,610.4286758620676,789.7755400000018,179.34686413793418,0.8987299205620531,1.23803405117217,0.33930413061011677,180.06907758620702,140.97482833333336,-39.09424925287365,282.9115775862067,378.9858116666667,96.07423408045997,1.5837962433776895,2.688338628940566,1.1045423855628766,-0.0952529125102968,0.29840041014509977,0.39365332265539654,9.992224645593907,13.333807092592599,3.3415824469986912
33007,696.3629017241354,651.6947416666669,-44.668160057468526,605.8181931034487,782.5655166666676,176.74732356321886,0.869170542909661,1.2027771535974163,0.3336066106877553,183.94456551724159,143.8076333333335,-40.13693218390807,280.57724655172404,373.88849666666647,93.31125011494242,1.536906853809591,2.5998611532094813,1.0629542993998904,-0.09867211042733032,0.29158306125779715,0.39025517168512747,9.853243587164712,13.172730708333344,3.319487121168631
33012,605.5750344827572,571.5288716666655,-34.04616281609174,610.4125844827581,803.8119266666674,193.3993421839093,1.0080042478694828,1.407684438046434,0.3996801901769511,155.1767413793105,119.31677166666668,-35.85996971264382,283.4808344827586,389.8973816666668,106.41654718390816,1.8485344450949146,3.2677126254910975,1.419178180396183,-0.06993062442277376,0.34359677866537275,0.4135274030881465,10.021956824712653,13.457719083333327,3.4357622586206737
33013,606.3077448275874,573.1095083333327,-33.19823649425473,615.4605913793116,800.0741516666694,184.6135602873578,1.0151797406617988,1.3939175870601792,0.3787378463983804,160.76136379310344,128.92021500000007,-31.841148793103372,286.73771724137947,385.8586049999998,99.12088775862031,1.7973018247478467,2.9975606684578917,1.200258843710045,-0.09137023858030859,0.2571553056393869,0.34852554421969545,10.096423457854396,13.490745717592663,3.394322259738267
33014,621.5447551724128,589.2095466666638,-32.33520850574905,615.2517448275872,801.1831416666682,185.931396839081,0.9899295585305836,1.3608358812951484,0.3709063227645648,167.6062844827588,134.89371333333352,-32.71257114942529,286.47368620689684,387.32912333333354,100.8554371264367,1.7229355436741394,2.87543713224327,1.1525015885691305,-0.11090216577112656,0.2480858857525913,0.3589880515237179,10.055549837164737,13.466292550925942,3.4107427137612056
33018,686.3539051724138,639.7231283333326,-46.630776839081136,595.6429724137919,784.1889916666692,188.54601925287727,0.8678367266551983,1.228059038445935,0.3602223117907366,167.07348103448294,121.89694000000011,-45.176541034482824,276.27802586206894,384.1469333333329,107.86890747126398,1.656987395565001,3.1517656532918714,1.4947782577268705,0.011523122886819517,0.46638367039658807,0.45486054750976856,9.659975483716469,13.074491032407423,3.4145155486909538
33019,647.0999224137929,610.3310633333303,-36.76885908046256,613.8009982758585,793.278143333334,179.47714505747547,0.948620463561411,1.3009463170385618,0.35232585347715073,173.59382241379308,139.17829500000028,-34.4155274137928,284.6192603448277,379.56210166666665,94.94284132183896,1.6515392790804881,2.727826580576191,1.0762873014957028,-0.1062449197425833,0.2545824009368201,0.3608273206794034,10.084988778735614,13.42878839351848,3.343799614782867
33020,584.532282758621,553.5268833333315,-31.00539942528951,612.7599637931031,805.2079333333346,192.4479695402315,1.0483165789556756,1.45581168056388,0.40749510160820446,153.76485689655212,118.29263000000017,-35.472226896551945,284.2969655172411,389.1343666666667,104.8374011494256,1.8710772467916796,3.289539274337913,1.4184620275462332,-0.12590261307518935,0.2935955324803635,0.41949814555555287,10.0780729501916,13.497421050925926,3.419348100734325
33021,580.0696258620669,539.3293299999993,-40.74029586206757,611.8090379310341,802.6003999999976,190.7913620689635,1.0547334193763316,1.4891594973657272,0.4344260779893956,154.25864482758647,120.38026833333367,-33.87837649425279,285.07125000000036,390.70025666666686,105.6290066666665,1.8701598067341023,3.247335954690589,1.3771761479564866,-0.11656478045939905,0.27203485040457565,0.3885996308639747,10.175459870689672,13.62064411574076,3.445184245051088
33022,602.0823413793084,557.1118483333319,-44.97049304597658,604.9167017241375,794.6816983333333,189.7649966091958,1.0047069675683897,1.4274766298403572,0.42276966227196744,151.9649879310347,117.22163833333359,-34.74334959770111,282.07208448275867,388.4491616666668,106.37707718390811,1.8682757579092197,3.3147563367402664,1.4464805788310466,-0.04465475450179412,0.35551296476500993,0.40016771926680406,10.050782385057431,13.521058310185232,3.470275925127801
33023,610.966153448276,575.3203449999986,-35.64580844827742,616.0595327586201,803.9517433333353,187.89221057471525,1.008376222864978,1.3980478764442876,0.38967165357930966,166.5756103448278,132.66396666666657,-33.91164367816123,286.82657413793106,389.77632833333337,102.9497541954023,1.7363644877604554,2.891787213979919,1.1554227262194636,-0.14246080506897865,0.2400990071035673,0.382559812172546,10.028168884099614,13.456180777777762,3.428011893678148
33024,608.3591551724121,565.4828550000001,-42.876300172412016,612.7722655172424,805.0683800000031,192.2961144827607,1.0072848090387865,1.4241535105603242,0.41686870152153777,159.62627586206912,124.88070000000008,-34.745575862069046,285.8933655172412,392.5209299999998,106.6275644827586,1.8123322412403788,3.073697960516278,1.2613657192758994,-0.0686886673502953,0.33179323666519234,0.40048190401548767,10.00666758620688,13.46215245833331,3.45548487212643
33026,629.1793258620696,588.9115649999983,-40.26776086207133,602.4008310344803,791.5093000000011,189.10846896552073,0.9574387642575415,1.3469331803268934,0.38949441606935187,155.19968620689656,116.87579333333335,-38.32389287356321,280.5167017241379,387.49660999999924,106.97990827586136,1.8163265930394479,3.3158143113487557,1.4994877183093078,-0.008275255761029164,0.421877763350582,0.4301530191116112,9.96818547413795,13.420522976851863,3.452337502713913
33028,619.2174999999988,573.8830983333308,-45.334401666667986,603.7077586206897,793.1621200000027,189.454361379313,0.9749548756842892,1.3831455100395822,0.408190634355293,152.11090172413822,116.61564500000006,-35.49525672413816,281.26664137931033,388.40114833333286,107.13450695402253,1.8494164946922764,3.333140728342172,1.4837242336498957,-0.010527073541719575,0.3948050245304736,0.40533209807219317,9.959157040229917,13.434536092592582,3.4753790523626655
33029,647.6099189655159,609.5049649999996,-38.1049539655163,610.2625034482759,789.1465433333315,178.88403988505559,0.9413467684551557,1.2983277237376156,0.3569809552824599,173.6613655172415,135.28871500000005,-38.37265051724145,282.755801724138,378.85891999999956,96.10311827586156,1.641610835318592,2.80046976723996,1.158858931921368,-0.14140728044439776,0.268901012138154,0.41030829258255175,10.090719176245225,13.434578601851856,3.343859425606631
33031,648.5271482758628,603.7032833333317,-44.823864942531145,602.0780844827575,790.797484999999,188.71940051724152,0.9283793605880847,1.3127990758728574,0.3844197152847727,156.84643620689647,118.08287166666685,-38.76356454022962,279.9440534482762,387.1155183333342,107.17146488505801,1.7838924387968733,3.2796995917166787,1.4958071529198054,0.013458184909238065,0.4349670002211721,0.421508815311934,9.909894118773959,13.380816375000014,3.4709222562260553
33032,674.050962068962,643.5730783333311,-30.47788373563094,603.2703982758624,772.9617033333323,169.6913050574699,0.8922455155076245,1.1977290216657321,0.3054835061581076,177.269081034483,138.62897333333365,-38.64010770114936,279.5553068965519,365.8818549999995,86.32654810344764,1.589255322602916,2.6270080609249042,1.0377527383219882,-0.08227836331597017,0.2987082415699004,0.38098660488587055,9.787483975095757,13.040871958333328,3.2533879832375714
33033,619.1730775862051,573.9548199999997,-45.21825758620537,601.657560344828,789.6094849999974,187.95192465516948,0.9717107320442074,1.3804871885214696,0.40877645647726213,153.33299655172436,117.86551500000002,-35.46748155172435,280.83032586206946,386.32693666666614,105.49661080459668,1.8493307231811502,3.279134868195482,1.429804145014332,0.002123926254130031,0.40671853452487944,0.4045946082707494,9.988503577586204,13.459589810185149,3.471086232598944
33034,629.4509293103473,595.4330249999973,-34.01790431034999,614.4068206896559,795.9138349999962,181.5070143103403,0.9761785820501554,1.3380594488372313,0.36188086678707587,168.7192086206898,134.88256666666658,-33.836641954023236,285.5172206896552,382.258135,96.7409143103448,1.7051270957982,2.8356416256580985,1.1305145298598984,-0.10593412159597683,0.25303001354259935,0.35896413513857617,10.103492787356306,13.469157699074033,3.3656649117177277
33035,607.4148999999977,571.5228416666664,-35.892058333331306,612.4890362068952,797.4437616666653,184.9547254597701,1.0084114744753427,1.396413426261343,0.3880019517860003,164.62056724137938,129.82175333333362,-34.79881390804576,285.3258741379311,385.9562066666666,100.6303325287355,1.7500119730625374,2.9746919667496536,1.2246799936871162,-0.13613217883864848,0.24131119463753192,0.3774433734761804,10.1473614415709,13.548926060185252,3.4015646186143513
33039,646.6617465517231,606.5620383333319,-40.09970821839124,600.7642120689649,789.2790616666673,188.51484959770244,0.9290234797532686,1.3048206639014763,0.37579718414820773,156.43936379310367,116.22631666666658,-40.21304712643709,279.2982724137928,386.7411116666669,107.44283925287408,1.7885097530594642,3.3280693006294837,1.5395595475700194,0.021033068033298023,0.4672738370077194,0.4462407689744214,9.907413706896534,13.356058217592548,3.4486445106960133
33053,594.0211655172413,555.3418599999989,-38.67930551724248,614.8608034482763,805.8754833333345,191.01467988505817,1.0351225237943567,1.4516760043121977,0.416553480517841,161.22355000000005,126.70587000000016,-34.517679999999885,286.4381810344829,392.008231666667,105.57005063218406,1.796314245177302,3.0215065417990496,1.2251922966217477,-0.13444825680582936,0.2635534743094913,0.39800173111532067,10.026973247126424,13.480075462962926,3.453102215836502
33054,677.0993327586199,642.9994983333331,-34.09983442528676,602.8991982758628,778.9990799999982,176.09988172413546,0.8889960958465553,1.2130630177013808,0.32406692185482555,179.01046551724144,139.97099333333355,-39.03947218390789,278.39936724137954,370.25813833333314,91.8587710919536,1.5649334919089848,2.645853067746973,1.0809195758379884,-0.08371819602722125,0.2964121022704632,0.38013029829768447,9.85248641283525,13.1562143148148,3.303727901979551
